,Unnamed: 0,photo_url,link,name,central_distance,sustainability,rating,comfort_rating,review_count,room_description,room_specifics,price,original_price,neighborhood_city,start_date,end_date,map_lat,map_lng,name.1,description
179,179,https://cf.bstatic.com/xdata/images/hotel/square600/488271260.webp?k=c9bfb8db37f702b378dcc92a4937f9f7bf9ae1eea6ee3bbdff2227afc31b18df&o=,https://www.booking.com/hotel/us/courtyard-los-angeles-lax-century-boulevard.html?label=gen173nr-1FCAEoggI46AdIM1gEaEaIAQGYATG4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AsHwyq0GwAIB0gIkNzA4ZWZiM2QtYjdhNC00M2ZhLWEwOGUtNzRhMjIwNGI4MDQ02AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-04-14&checkout=2024-04-21&dest_id=20014181&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=180&sr_order=popularity&nflt=ht_id%3D204&srpvid=a1aa89f1488800ce&srepoch=1706211501&all_sr_blocks=26533801_91828568_0_34_0&highlighted_blocks=26533801_91828568_0_34_0&matching_block_id=26533801_91828568_0_34_0&sr_pri_blocks=26533801_91828568_0_34_0__156669&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,Courtyard by Marriott Los Angeles LAX / Century Boulevard,18.2,1.0,7.9,8.6,"3,881 reviews",King Room,1 king bed,1437,,"LAX Area, Los Angeles",2024/04/14,2024/04/21,33.94646173,-118.39358568,Courtyard by Marriott Los Angeles LAX / Century Boulevard,"With an eye-catching entrance featuring fountains and palms, Courtyard LAX provides accommodations within Los Angeles International Airport. It features a shuttle service running every 15 minutes and an on-site restaurant.
The spacious rooms of the Courtyard Los Angeles LAX / Century Boulevard are equipped with free Wi-Fi and a refrigerator. All rooms are soundproofed and smoking free.
A gym is available to all guests at the property. Guests can enjoy breakfast at the Bistro in the morning and dinner and cocktails in the evening.
Popular attractions nearby the Courtyard Los Angeles LAX hotel include The Lakes Golf Course, 2 miles away and the renowned Manhattan Beach, a 9-minute drive away."
180,180,https://cf.bstatic.com/xdata/images/hotel/square600/295991615.webp?k=af4fdb0b6b91590e75667829b57ab26e0e9f0ee927dc571bdf566394c961b51c&o=,https://www.booking.com/hotel/us/hollywood-hills-los-angeles12.html?label=gen173nr-1FCAEoggI46AdIM1gEaEaIAQGYATG4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AsHwyq0GwAIB0gIkNzA4ZWZiM2QtYjdhNC00M2ZhLWEwOGUtNzRhMjIwNGI4MDQ02AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-04-14&checkout=2024-04-21&dest_id=20014181&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=181&sr_order=popularity&nflt=ht_id%3D204&srpvid=a1aa89f1488800ce&srepoch=1706211501&all_sr_blocks=675299105_337520367_2_0_0&highlighted_blocks=675299105_337520367_2_0_0&matching_block_id=675299105_337520367_2_0_0&sr_pri_blocks=675299105_337520367_2_0_0__179384&from=searchresults#hotelTmpl,Hollywood Hills Hotel,10.9,,7.4,8.2,785 reviews,Classic Hollywood View,1 king bed,1645,1786.0,"Hollywood, Los Angeles",2024/04/14,2024/04/21,34.105739,-118.342177,Hollywood Hills Hotel,"Located in Los Angeles, a 10-minute walk from Dolby Theater, Hollywood Hills Hotel provides accommodations with an outdoor swimming pool, private parking, a garden and a restaurant. This 3-star hotel features free WiFi and a bar. Hollywood Bowl is a 19-minute walk away and Capitol Records Building is 1.3 miles from the hotel.
At the hotel all rooms are equipped with air conditioning, a closet, a balcony with a city view, a private bathroom, a flat-screen TV, bed linen and towels. Hollywood Hills Hotel has some units with mountain views, and rooms are equipped with a patio. All guest rooms will provide guests with a fridge.
Guests at the accommodation will be able to enjoy activities in and around Los Angeles, like hiking.
Universal Studios Hollywood is 2.8 miles from Hollywood Hills Hotel, while Hollywood Sign is 3.6 miles away. The nearest airport is Hollywood Burbank Airport, 6.8 miles from the hotel."
181,181,https://cf.bstatic.com/xdata/images/hotel/square600/157322960.webp?k=8131f7850052f98ffc17fc4315c62ef2f29902429b4d85ecff7dacf47315c7b9&o=,https://www.booking.com/hotel/us/budget-inn-los-angeles1.html?label=gen173nr-1FCAEoggI46AdIM1gEaEaIAQGYATG4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AsHwyq0GwAIB0gIkNzA4ZWZiM2QtYjdhNC00M2ZhLWEwOGUtNzRhMjIwNGI4MDQ02AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-04-14&checkout=2024-04-21&dest_id=20014181&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=182&sr_order=popularity&nflt=ht_id%3D204&srpvid=a1aa89f1488800ce&srepoch=1706211501&all_sr_blocks=391049601_122360457_0_0_0&highlighted_blocks=391049601_122360457_0_0_0&matching_block_id=391049601_122360457_0_0_0&sr_pri_blocks=391049601_122360457_0_0_0__81228&from=searchresults#hotelTmpl,ERTH INN by AGA Los Angeles,3.4,,7.2,,392 reviews,Deluxe King Room,1 king bed,745,819.0,"Northeast Los Angeles, Los Angeles",2024/04/14,2024/04/21,34.056065,-118.207019,ERTH INN by AGA Los Angeles,"ERTH INN by AGA Los Angeles is offering accommodations in Los Angeles. The property is around 3.8 miles from Dodger Stadium, 4.4 miles from Microsoft Theater and 4.4 miles from Staples Center. The property is non-smoking throughout and is located 2.3 miles from LA Union Station.
With a private bathroom equipped with a shower and free toiletries, rooms at the hotel also offer free WiFi, while selected rooms are equipped with a mountain view. Guest rooms at ERTH INN by AGA Los Angeles include air conditioning and a desk.
The accommodation can conveniently provide information at the reception to help guests to get around the area.
California Science Center is 7.1 miles from ERTH INN by AGA Los Angeles, while Natural History Museum of Los Angeles County is 7.3 miles away. The nearest airport is Hollywood Burbank Airport, 14 miles from the hotel.
Distance in property description is calculated using © OpenStreetMap
Show me more"
182,182,https://cf.bstatic.com/xdata/images/hotel/square600/485515441.webp?k=8fc6da96cf070239c67b3a1da2114a65e3fab3242c345177e4eb83ff7c12ef4e&o=,https://www.booking.com/hotel/us/embassy-suites-los-angeles-international-airport-north.html?label=gen173nr-1FCAEoggI46AdIM1gEaEaIAQGYATG4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AsHwyq0GwAIB0gIkNzA4ZWZiM2QtYjdhNC00M2ZhLWEwOGUtNzRhMjIwNGI4MDQ02AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-04-14&checkout=2024-04-21&dest_id=20014181&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=183&sr_order=popularity&nflt=ht_id%3D204&srpvid=a1aa89f1488800ce&srepoch=1706211501&all_sr_blocks=2890216_95152956_2_1_0&highlighted_blocks=2890216_95152956_2_1_0&matching_block_id=2890216_95152956_2_1_0&sr_pri_blocks=2890216_95152956_2_1_0__180250&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,Embassy Suites Los Angeles - International Airport/North,17.6,3.0,7.7,8.3,"3,274 reviews",King Suite - Non-Smoking,"2 beds (1 king, 1 sofa bed)",1653,,"LAX Area, Los Angeles",2024/04/14,2024/04/21,33.94677323,-118.38612914,Embassy Suites Los Angeles - International Airport/North,"Conveniently located one half mile from the Los Angeles International Airport, this suite-style property offers spacious accommodations and free breakfast near the Los Angeles Air Force Base and other attractions.
Rooms at the property offer a coffee machine, a flat-screen cable TV, mini refrigerator, and a microwave. Some rooms offer city views.
Embassy Suites features a nightly manager's reception. Free WiFi is also available throughout the entire hotel. There are meeting rooms and a business center available as well.
Visit the Staples Center, home of the Los Angeles Lakers and Clippers, which is within 9.9 mi of Embassy Suites North. Guests can also easily reach the Manhattan Beach Pier and Hollywood Park."
183,183,https://cf.bstatic.com/xdata/images/hotel/square600/437384143.webp?k=6cfa364f81034b02e0b42f0e8879987e84514fd5b1c2ed34539e133db925fc0c&o=,https://www.booking.com/hotel/us/courtyard-los-angeles-century-city-beverly-hills.html?label=gen173nr-1FCAEoggI46AdIM1gEaEaIAQGYATG4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AsHwyq0GwAIB0gIkNzA4ZWZiM2QtYjdhNC00M2ZhLWEwOGUtNzRhMjIwNGI4MDQ02AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-04-14&checkout=2024-04-21&dest_id=20014181&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=184&sr_order=popularity&nflt=ht_id%3D204&srpvid=a1aa89f1488800ce&srepoch=1706211501&all_sr_blocks=26369401_94372723_0_34_0&highlighted_blocks=26369401_94372723_0_34_0&matching_block_id=26369401_94372723_0_34_0&sr_pri_blocks=26369401_94372723_0_34_0__219269&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,Courtyard Los Angeles Century City/Beverly Hills,16.0,2.0,7.3,,97 reviews,King Room,1 king bed,2011,,"Century City, Los Angeles",2024/04/14,2024/04/21,34.05233386,-118.41713414,Courtyard Los Angeles Century City/Beverly Hills,"This Los Angeles hotel is within 1 mile of the Westfield Century City mall and Beverly Hills. The hotel offers an outdoor hot tub, rooms with free Wi-Fi and a lounge.
At the Courtyard Los Angeles Century City/Beverly Hills, guest rooms are equipped with a 32-inch flat-screen TV with pay-per-view movies and Nintendo video games. A microwave and small refrigerator are also provided.
The Bistro serves a hot breakfast buffet every morning. A 24-hour convenience store is also available.
Guests can enjoy the gym at the Beverly Hills Courtyard. Swimming is available within 7 miles of the hotel at Santa Monica, Venice Beach and Muscle Beach."
184,184,https://cf.bstatic.com/xdata/images/hotel/square600/73286092.webp?k=e596db35a526d52d14096b8ce29da395b916b20655133228ad198c8bafedac5c&o=,https://www.booking.com/hotel/us/ramada-plaza-west-hollywood-and-suites.html?label=gen173nr-1FCAEoggI46AdIM1gEaEaIAQGYATG4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AsHwyq0GwAIB0gIkNzA4ZWZiM2QtYjdhNC00M2ZhLWEwOGUtNzRhMjIwNGI4MDQ02AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-04-14&checkout=2024-04-21&dest_id=20014181&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=185&sr_order=popularity&nflt=ht_id%3D204&srpvid=a1aa89f1488800ce&srepoch=1706211501&all_sr_blocks=52161503_246073666_2_0_0&highlighted_blocks=52161503_246073666_2_0_0&matching_block_id=52161503_246073666_2_0_0&sr_pri_blocks=52161503_246073666_2_0_0__153835&from=searchresults#hotelTmpl,Ramada Plaza by Wyndham West Hollywood Hotel & Suites,13.1,,6.6,,835 reviews,King Room,1 king bed,1411,,"West Hollywood, Los Angeles",2024/04/14,2024/04/21,34.088802,-118.378777,Ramada Plaza by Wyndham West Hollywood Hotel & Suites,"Offering a fitness center and an outdoor swimming pool, Ramada Plaza by Wyndham West Hollywood Hotel & Suites is located 2.2 mi from Los Angeles County Museum of Art/LACMA. Guests an also enjoy the on-site restaurant, Kitchen24.
All of the air-conditioned rooms at this hotel are equipped with an HDTV, hairdryer, refrigerator, and coffee machine. Select rooms include a seating area for your convenience.
There is a 24-hour reception and a tour desk at the property. A business center is also located on site. A market is also available on-site.
Dolby Theater is 2.4 mi from Ramada Plaza by Wyndham West Hollywood Hotel & Suites, while Hollywood Bowl is 3.1 mi away. Bob Hope Airport is 8.1 mi from the property."
185,185,https://cf.bstatic.com/xdata/images/hotel/square600/505305210.webp?k=a82bbd4c010b4c8adaf8f2ad01c93e4895d47e8a0bc18daeb6305c3b280d6b6f&o=,https://www.booking.com/hotel/us/sonder-the-craftsman.html?label=gen173nr-1FCAEoggI46AdIM1gEaEaIAQGYATG4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AsHwyq0GwAIB0gIkNzA4ZWZiM2QtYjdhNC00M2ZhLWEwOGUtNzRhMjIwNGI4MDQ02AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-04-14&checkout=2024-04-21&dest_id=20014181&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=186&sr_order=popularity&nflt=ht_id%3D204&srpvid=a1aa89f1488800ce&srepoch=1706211501&all_sr_blocks=1105231604_383338440_4_0_0&highlighted_blocks=1105231604_383338440_4_0_0&matching_block_id=1105231604_383338440_4_0_0&sr_pri_blocks=1105231604_383338440_4_0_0__111781&from=searchresults#hotelTmpl,Sonder The Craftsman,1.4,,8.3,8.8,6 reviews,Queen Studio,"2 beds (1 sofa bed, 1 queen)",1025,,"Downtown LA, Los Angeles",2024/04/14,2024/04/21,34.0431783,-118.2539671,Sonder The Craftsman,"Sonder The Craftsman features accommodations within 500 yards of the center of Los Angeles, with free Wifi and a kitchen with a dishwasher, an oven, and a toaster. The air-conditioned accommodations are a 18-minute walk from Microsoft Theater. California Science Center is 3.2 miles away, and Natural History Museum of Los Angeles County is 3.3 miles from the condo hotel.
At the condo hotel, each unit is fitted with a wardrobe, a flat-screen TV, a private bathroom, bed linen, and towels. A fridge, a stovetop, and kitchenware are also available, as well as a coffee machine and a kettle.
Staples Center is a 18-minute walk from the condo hotel, while LA Union Station is 1.9 miles from the property. The nearest airport is Los Angeles International Airport, 14 miles from Sonder The Craftsman.
Distance in property description is calculated using © OpenStreetMap
Show me more"
186,186,https://cf.bstatic.com/xdata/images/hotel/square600/136285035.webp?k=429286da54cb6ead0f6cf7c01094bfc7e5d4e17191894a7b446de182eb6d78ee&o=,https://www.booking.com/hotel/us/huge-2-bed-2-bath-flat-close-to-ace-staples-lacc.html?label=gen173nr-1FCAEoggI46AdIM1gEaEaIAQGYATG4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AsHwyq0GwAIB0gIkNzA4ZWZiM2QtYjdhNC00M2ZhLWEwOGUtNzRhMjIwNGI4MDQ02AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-04-14&checkout=2024-04-21&dest_id=20014181&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=187&sr_order=popularity&nflt=ht_id%3D204&srpvid=a1aa89f1488800ce&srepoch=1706211501&all_sr_blocks=328992208_272918204_0_0_0&highlighted_blocks=328992208_272918204_0_0_0&matching_block_id=328992208_272918204_0_0_0&sr_pri_blocks=328992208_272918204_0_0_0__174866&from=searchresults#hotelTmpl,Abode Los Angeles - Downtown South Park,1.4,,7.7,8.4,159 reviews,Apartment with Balcony 2,"2 beds (1 sofa bed, 1 queen)",1604,1769.0,"Downtown LA, Los Angeles",2024/04/14,2024/04/21,34.046486,-118.256691,Abode Los Angeles - Downtown South Park,"Abode Los Angeles - Downtown South Park features accommodations within half a mile of the center of Los Angeles, with free Wifi and a kitchen with a dishwasher, an oven, and a microwave. The air-conditioned accommodations are a 15-minute walk from Microsoft Theater. California Science Center is 3.2 miles away, and Natural History Museum of Los Angeles County is 3.4 miles from the condo hotel.
The condo hotel offers a flat-screen TV and a private bathroom with a hair dryer, free toiletries, and bath. A fridge, a stovetop, and kitchenware are also available, as well as a coffee machine. At the condo hotel, each unit includes bed linen and towels.
Staples Center is a 16-minute walk from Abode Los Angeles - Downtown South Park, while LA Union Station is 1.9 miles from the property.
Distance in property description is calculated using © OpenStreetMap"
187,187,https://cf.bstatic.com/xdata/images/hotel/square600/412326274.webp?k=b9aa497581ff379e845f242337d91c04b751b373d5586cd1598a7782d17c9cbb&o=,https://www.booking.com/hotel/us/palihouse-west-hollywood.html?label=gen173nr-1FCAEoggI46AdIM1gEaEaIAQGYATG4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AsHwyq0GwAIB0gIkNzA4ZWZiM2QtYjdhNC00M2ZhLWEwOGUtNzRhMjIwNGI4MDQ02AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-04-14&checkout=2024-04-21&dest_id=20014181&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=188&sr_order=popularity&nflt=ht_id%3D204&srpvid=a1aa89f1488800ce&srepoch=1706211501&all_sr_blocks=24581720_363697103_2_0_0&highlighted_blocks=24581720_363697103_2_0_0&matching_block_id=24581720_363697103_2_0_0&sr_pri_blocks=24581720_363697103_2_0_0__270746&from=searchresults#hotelTmpl,Palihouse West Hollywood,12.2,,8.5,9.1,332 reviews,Queen Room,1 queen bed,2484,,"Beverly Hills, Los Angeles",2024/04/14,2024/04/21,34.07284747,-118.37285891,Palihouse West Hollywood,"This pet-friendly Los Angeles hotel is 5 minutes' walk to the Beverly Center shopping area. The boutique hotel offers an outdoor saltwater pool, a Pool Lounge, Lobby Lounge, and Mezzanine Sushi.
Each room at Palihouse West Hollywood includes custom designed bespoke furniture, Bellino Fine Linens, Diptyque bath amenities, plush robes, an oversize rain shower, and complimentary Wi-Fi
Guests can enjoy the Fitness room featuring Peloton bikes at Palihouse West Hollywood. Concierge services are also available 24 hours.
The Farmer's Market is a 13-minute walk of Palihouse West Hollywood in Los Angeles. The Grove is 1 mile away."
188,188,https://cf.bstatic.com/xdata/images/hotel/square600/46400324.webp?k=7f36524ee4d23bcf6794154b0e8a2cd90d2276df7976fc7c14dc0704a5845f26&o=,https://www.booking.com/hotel/us/days-inn-hollywood-walk-of-fame.html?label=gen173nr-1FCAEoggI46AdIM1gEaEaIAQGYATG4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AsHwyq0GwAIB0gIkNzA4ZWZiM2QtYjdhNC00M2ZhLWEwOGUtNzRhMjIwNGI4MDQ02AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-04-14&checkout=2024-04-21&dest_id=20014181&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=189&sr_order=popularity&nflt=ht_id%3D204&srpvid=a1aa89f1488800ce&srepoch=1706211501&all_sr_blocks=23523601_204322042_0_0_0&highlighted_blocks=23523601_204322042_0_0_0&matching_block_id=23523601_204322042_0_0_0&sr_pri_blocks=23523601_204322042_0_0_0__111366&from=searchresults#hotelTmpl,The Dixie Hollywood,8.1,,7.1,,"1,338 reviews",Queen Room with Two Queen Beds,2 queen beds,1022,1123.0,"Hollywood, Los Angeles",2024/04/14,2024/04/21,34.10163193,-118.30753908,The Dixie Hollywood,"This hotel is 1 block from the Hollywood-Western Metro Station and 1.5 mi from the Hollywood Walk of Fame.  It features an outdoor pool and sun deck with poolside seating.
Free WiFi, a cable TV and a work desk are provided in all rooms at The Dixie Hollywood.  Each room is warmly decorated and includes a refrigerator, microwave and coffee maker. An iron with ironing facilities are also included.
The reception is staffed 24/7 and car rentals are available. An ATM machine is also available onsite. The hotel's tour desk is also available for guests' convenience.
Universal Studios Hollywood is 7 minutes' drive away from this hotel. The Los Angeles Zoo is 15 minutes' drive away.
Distance in property description is calculated using © OpenStreetMap
Show me more"
189,189,https://cf.bstatic.com/xdata/images/hotel/square600/136825527.webp?k=b0c14dbed8ac6d8747a6e9eaf9cd55656e60e17e03cd3cfb1b9679cc545836f9&o=,https://www.booking.com/hotel/us/walk-to-beach-2-bdrm-w-pool-gym-rooftop-lounge.html?label=gen173nr-1FCAEoggI46AdIM1gEaEaIAQGYATG4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AsHwyq0GwAIB0gIkNzA4ZWZiM2QtYjdhNC00M2ZhLWEwOGUtNzRhMjIwNGI4MDQ02AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-04-14&checkout=2024-04-21&dest_id=20014181&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=190&sr_order=popularity&nflt=ht_id%3D204&srpvid=a1aa89f1488800ce&srepoch=1706211501&all_sr_blocks=330688822_233553143_0_0_0&highlighted_blocks=330688822_233553143_0_0_0&matching_block_id=330688822_233553143_0_0_0&sr_pri_blocks=330688822_233553143_0_0_0__345072&from=searchresults#hotelTmpl,Abode Los Angeles - Marina Del Rey Venice Beach,21.6,,7.7,8.1,101 reviews,One-Bedroom Apartment 1,"2 beds (1 sofa bed, 1 queen)",3165,,"Marina Del Rey, Los Angeles",2024/04/14,2024/04/21,33.977917,-118.459381,Abode Los Angeles - Marina Del Rey Venice Beach,"Abode Los Angeles - Marina Del Rey Venice Beach provides spa facilities and air-conditioned accommodations in Los Angeles, a 4-minute walk from Marina Del Rey Beach. Among the facilities at this property are a 24-hour front desk and full-day security, along with free Wifi throughout the property. Venice Beach is a 13-minute walk from the condo hotel, and Venice Beach Boardwalk is 1.3 miles away.
Featuring a fully equipped kitchen with a dishwasher and an oven, each unit also comes with a cable flat-screen TV, ironing facilities, wardrobe, and a seating area with a sofa. A microwave, a toaster, and fridge are also provided, as well as a coffee machine and a kettle. At the condo hotel, each unit is equipped with a private bathroom with a hair dryer and free toiletries.
Guests can enjoy the rooftop pool at the condo hotel.
Santa Monica Pier is 3.6 miles from Abode Los Angeles - Marina Del Rey Venice Beach, while Pacific Park is 3.6 miles away. The nearest airport is Los Angeles International Airport, 4.3 miles from the accommodation."
